"eastwest","eumember","country","expert","var00001","party_id","year","party","vote","family","position","salience1","dissent2","future","ep","fiscal","employ","cohesion","environ","asylum","foreign","lrgen","lrecon","galtan","lr_gen","radrt","con","lib","cd","soc","radleft","green","reg","aus","be","dk","esp","fin","fr","ger","gr","irl","it","nl","por","sw","uk","pro_anti"
1,1,12,,,1213,1988,"PEV",0,7,3,2,1,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,13,,,1301,1988,"SPO",43.099998474121094,5,4.599999904632568,3.25,2.4000000953674316,,,,,,,,,,,,0.33888888359069824,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,0,13,,,1302,1988,"OVP",41.29999923706055,4,6,4,1.7999999523162842,,,,,,,,,,,,0.5906667113304138,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,0,13,,,1303,1988,"FPO",9.699999809265137,1,6.199999809265137,3.4000000953674316,1.399999976158142,,,,,,,,,,,,0.7348148226737976,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,0,13,,,1304,1988,"GA",4.800000190734863,7,1.2000000476837158,2.200000047683716,1.600000023841858,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,13,,,1305,1988,"KPO",0.699999988079071,6,1.399999976158142,2.5,1.25,,,,,,,,,,,,0.05000000074505806,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,14,,,1401,1988,"SSDP",24.100000381469727,5,3.859999895095825,2,1.5700000524520874,,,,,,,,,,,,0.32592594623565674,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1,0,14,,,1402,1988,"KOK",23.100000381469727,2,5.289999961853027,2.859999895095825,1.2899999618530273,,,,,,,,,,,,0.7170370221138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1,0,14,,,1403,1988,"KESK",17.600000381469727,11,2.2899999618530273,1.8300000429153442,1.7100000381469727,,,,,,,,,,,,0.5688889026641846,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,14,,,1404,1988,"SKDL",9.399999618530273,6,1.7100000381469727,2,1.4299999475479126,,,,,,,,,,,,0.21259258687496185,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,14,,,1405,1988,"SMP",6.300000190734863,11,1.4299999475479126,1.7100000381469727,1,,,,,,,,,,,,0.6088889241218567,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,14,,,1406,1988,"RKP/SFP",5.300000190734863,8,4.860000133514404,2.569999933242798,1.4299999475479126,,,,,,,,,,,,0.6140740513801575,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1,0,14,,,1407,1988,"DEVA",4.199999809265137,9,1,2,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,14,,,1408,1988,"VIHR",4,7,3.430000066757202,1.5700000524520874,2,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,14,,,1409,1988,"SKL",2.5999999046325684,10,1.5700000524520874,1.4299999475479126,1.1399999856948853,,,,,,,,,,,,0.7496296167373657,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,14,,,1410,1988,"LKP",0.6000000238418579,3,4.860000133514404,2.430000066757202,1.2899999618530273,,,,,,,,,,,,0.5677777528762817,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1,0,14,,,1411,1988,"SEP",1.2000000476837158,9,2.6700000762939453,1,1.3300000429153442,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,16,,,1601,1988,"VK",5.900000095367432,6,1.2899999618530273,2,1.1399999856948853,,,,,,,,,,,,0.13925926387310028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,16,,,1602,1988,"SAP",43.599998474121094,5,2.2899999618530273,2.2899999618530273,1.8600000143051147,,,,,,,,,,,,0.3081481456756592,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,16,,,1603,1988,"CP",11.399999618530273,11,2,2,1.7100000381469727,,,,,,,,,,,,0.5748148560523987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,16,,,1604,1988,"FPL",14.199999809265137,3,5.710000038146973,3.140000104904175,1.2899999618530273,,,,,,,,,,,,0.5481481552124023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1,0,16,,,1605,1988,"MSP",18.399999618530273,2,5.710000038146973,3.569999933242798,1.2899999618530273,,,,,,,,,,,,0.7837036848068237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1,0,16,,,1606,1988,"KdS",3,10,2.8299999237060547,2.200000047683716,1.6699999570846558,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,16,,,1607,1988,"GRONA",5.5,7,1.2000000476837158,3.25,1,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,1,,,101,1992,"PCB/KP",0.10000000149011612,6,3.3299999237060547,2.6700000762939453,2,,,,,,,,,,,,0.14000000059604645,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,,,102,1992,"PS",13.5,5,6,3.4000000953674316,2.4000000953674316,,,,,,,,,,,,0.3203703463077545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,103,1992,"SP",12,5,6.5,3.1700000762939453,1.8300000429153442,,,,,,,,,,,,0.3337036967277527,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,104,1992,"ECOLO",5.099999904632568,7,5.400000095367432,2.5999999046325684,1.7999999523162842,,,,,,,,,,,,0.3351851999759674,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,105,1992,"AGALEV",4.900000095367432,7,4.829999923706055,2.3299999237060547,2,,,,,,,,,,,,0.32777777314186096,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,107,1992,"PVV/VLD",12,3,6.670000076293945,3,1.3300000429153442,,,,,,,,,,,,0.7266666889190674,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,106,1992,"PRL",8.199999809265137,3,6.800000190734863,3.4000000953674316,1.600000023841858,,,,,,,,,,,,0.7274073958396912,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,108,1992,"PSC",7.800000190734863,4,6.599999904632568,3.200000047683716,1.600000023841858,,,,,,,,,,,,0.5803703665733337,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,109,1992,"CVP",16.700000762939453,4,6.670000076293945,3.1700000762939453,1.5,,,,,,,,,,,,0.5414814949035645,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,110,1992,"VU",5.900000095367432,8,5.329999923706055,2.3299999237060547,2,,,,,,,,,,,,0.6340740919113159,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,111,1992,"FDF/RW",1.5,8,5.75,2.75,1.5,,,,,,,,,,,,0.6311111450195312,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1,1,1,,,112,1992,"VB",6.599999904632568,1,3.5,2.1700000762939453,1.5,,,,,,,,,,,,0.978518545627594,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,,,201,1992,"SD",37.599998474121094,5,5.440000057220459,3.109999895095825,3.630000114440918,,,,,,,,,,,,0.3637036979198456,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1,1,2,,,202,1992,"RV",3.4000000953674316,3,5.21999979019165,3.109999895095825,2.5,,,,,,,,,,,,0.5081481337547302,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1,1,2,,,203,1992,"KF",16.399999618530273,2,5.889999866485596,3,2.130000114440918,,,,,,,,,,,,0.7322222590446472,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1,1,2,,,204,1992,"CD",4.900000095367432,3,6.889999866485596,4.21999979019165,1.25,,,,,,,,,,,,0.5603703856468201,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1,1,2,,,205,1992,"RF",0,9,1.1399999856948853,4.329999923706055,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,,,206,1992,"SF",8.300000190734863,6,3.109999895095825,3.890000104904175,3,,,,,,,,,,,,0.20407408475875854,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,,,207,1992,"GRONN",0,7,2.5,3.5,2,,,,,,,,,,,,0.10999999940395355,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,,,208,1992,"DKP",0,6,1.1299999952316284,3.75,1.1399999856948853,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,,,209,1992,"FK",0,9,1,3.5999999046325684,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,,,210,1992,"KRF",2.200000047683716,10,5.21999979019165,2.6700000762939453,2.5,,,,,,,,,,,,0.5918518304824829,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1,1,2,,,211,1992,"V",16,11,6.889999866485596,4.110000133514404,1.6299999952316284,,,,,,,,,,,,0.7492592930793762,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1,1,2,,,212,1992,"FP",6.400000095367432,1,3.440000057220459,3.109999895095825,2.380000114440918,,,,,,,,,,,,0.8922222256660461,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,,,213,1992,"EL",0,6,1.2000000476837158,4.199999809265137,1,,,,,,,,,,,,0.10999999940395355,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,,,214,1992,"VS",0,6,1.1100000143051147,3.880000114440918,1.1399999856948853,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,3,,,301,1992,"CDU",36.70000076293945,4,7,3.859999895095825,1.5700000524520874,,,,,,,,,,,,0.6233333349227905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1,1,3,,,302,1992,"SPD",33.5,5,6.139999866485596,3.430000066757202,2.2899999618530273,,,,,,,,,,,,0.31740739941596985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1,1,3,,,303,1992,"FDP",11,3,6.710000038146973,3.859999895095825,1.2899999618530273,,,,,,,,,,,,0.5107406973838806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1,1,3,,,304,1992,"GRUN",3.9000000953674316,7,4.710000038146973,3.140000104904175,3,,,,,,,,,,,,0.23407408595085144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1,1,3,,,305,1992,"REP",2.0999999046325684,1,1.2899999618530273,3.140000104904175,1.7100000381469727,,,,,,,,,,,,0.9200000166893005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,3,,,306,1992,"PDS",2.4000000953674316,6,3.569999933242798,1.8600000143051147,1.8300000429153442,,,,,,,,,,,,0.05999999865889549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1,1,3,,,307,1992,"KPD",0,6,1.399999976158142,1.75,1.2000000476837158,,,,,,,,,,,,0.14000000059604645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,3,,,308,1992,"CSU",7.099999904632568,4,5.429999828338623,3.430000066757202,2,,,,,,,,,,,,0.7300000190734863,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1,1,4,,,401,1992,"PASOK",38.599998474121094,5,6.300000190734863,3.700000047683716,1.600000023841858,,,,,,,,,,,,0.4000000059604645,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1,1,4,,,402,1992,"ND",46.900001525878906,2,7,4,1.899999976158142,,,,,,,,,,,,0.8100000023841858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1,1,4,,,403,1992,"SAP",10.300000190734863,6,6.199999809265137,3.700000047683716,1.899999976158142,,,,,,,,,,,,0.1599999964237213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1,1,4,,,404,1992,"KKE",0,6,1.2999999523162842,3.200000047683716,1.100000023841858,,,,,,,,,,,,0.09000000357627869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,4,,,405,1992,"DIANA/DA",0,9,6.570000171661377,3.7100000381469727,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1,1,4,,,406,1992,"EA",0.800000011920929,7,3.200000047683716,2.4000000953674316,2,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,4,,,407,1992,"NAP",0,6,1,3.4000000953674316,1,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,5,,,501,1992,"PSOE",39.599998474121094,5,6.619999885559082,3.9200000762939453,1.3799999952316284,,,,,,,,,,,,0.3422222137451172,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,502,1992,"PP",25.799999237060547,2,6.150000095367432,3.309999942779541,1.6200000047683716,,,,,,,,,,,,0.7614814639091492,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,503,1992,"CDS",7.900000095367432,3,6.579999923706055,3.5399999618530273,1.100000023841858,,,,,,,,,,,,0.5625925660133362,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,504,1992,"IU",9.100000381469727,6,3.9200000762939453,3.3299999237060547,2.75,,,,,,,,,,,,0.19370371103286743,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1,1,5,,,505,1992,"CiU",5,8,6.849999904632568,3.7699999809265137,1.0800000429153442,,,,,,,,,,,,0.6051851511001587,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,506,1992,"PNV",1.2000000476837158,8,6.420000076293945,3.3299999237060547,1.4199999570846558,,,,,,,,,,,,0.601111114025116,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,507,1992,"EA",0,8,5.909999847412109,3.0899999141693115,1.4500000476837158,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,508,1992,"HB",1.100000023841858,8,3,2.109999895095825,1.8799999952316284,,,,,,,,,,,,0.01666666753590107,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,5,,,509,1992,"EE",0.6000000238418579,5,6,3.109999895095825,1.5,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,510,1992,"PAR",0,8,6.400000095367432,3.4000000953674316,1.399999976158142,,,,,,,,,,,,0.7123636603355408,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,511,1992,"ERC",0,8,6.710000038146973,3.430000066757202,1.5,,,,,,,,,,,,0.36629629135131836,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,512,1992,"UV",0,8,6.429999828338623,3.6700000762939453,1.3300000429153442,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,513,1992,"BNG",0,8,5.5,3.75,1.5,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,514,1992,"VERDE",0,7,5.75,3,1.75,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,515,1992,"VE",0,7,5.25,3,1.25,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,5,,,516,1992,"PA",1,8,6.170000076293945,3.6700000762939453,1.5,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,1,6,,,601,1992,"PCF",9.800000190734863,6,1.7799999713897705,3.109999895095825,1.6699999570846558,,,,,,,,,,,,0.1429629623889923,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,6,,,602,1992,"PS",31.399999618530273,5,6.440000057220459,4.21999979019165,2.6700000762939453,,,,,,,,,,,,0.3162962794303894,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1,1,6,,,603,1992,"MRG",0,6,6.630000114440918,3.630000114440918,1.5,,,,,,,,,,,,0.4081481695175171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1,1,6,,,605,1992,"VERTS",1.2000000476837158,7,4,2.75,2.380000114440918,,,,,,,,,,,,0.3714814782142639,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1,1,6,,,609,1992,"RPR",11.100000381469727,2,5,3.559999942779541,3.890000104904175,,,,,,,,,,,,0.7844444513320923,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1,1,6,,,610,1992,"FN",9.699999809265137,1,1.2200000286102295,3.130000114440918,1.2200000286102295,,,,,,,,,,,,0.9933333396911621,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,6,,,611,1992,"GECOLO",0,7,5.570000171661377,3.1700000762939453,2.5,,,,,,,,,,,,0.3799999952316284,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1,1,6,,,613,1992,"UDF",21.5,3,6.260000228881836,3.930000066757202,2.109999895095825,,,,,,,,,,,,0.6422222256660461,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1,1,7,,,701,1992,"FF",43.70000076293945,2,5.710000038146973,3,2.2899999618530273,,,,,,,,,,,,0.5655555725097656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1,1,7,,,702,1992,"FG",24.5,4,6.570000171661377,3.569999933242798,1.5700000524520874,,,,,,,,,,,,0.6544444561004639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1,1,7,,,703,1992,"LP",19.299999237060547,5,4.570000171661377,3.430000066757202,2.430000066757202,,,,,,,,,,,,0.34962961077690125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1,1,7,,,704,1992,"WP",0,6,3.3299999237060547,2.7100000381469727,1.5700000524520874,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,7,,,705,1992,"GREENS",1.399999976158142,7,3.2899999618530273,3,2.3299999237060547,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,7,,,706,1992,"PD",4.699999809265137,3,6.5,3.8299999237060547,1.1699999570846558,,,,,,,,,,,,0.8100000023841858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1,1,7,,,707,1992,"SF",1.600000023841858,8,3.140000104904175,1.8600000143051147,1.2899999618530273,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,7,,,708,1992,"DS",0,6,3.25,2.5,1.5,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,8,,,801,1992,"DC/PP",29.700000762939453,4,6.380000114440918,3.75,1.6699999570846558,,,,,,,,,,,,0.5725926160812378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,802,1992,"PDS",16.100000381469727,5,6.25,3.25,2,,,,,,,,,,,,0.17000000178813934,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,803,1992,"RC",5.300000190734863,6,2.430000066757202,2.430000066757202,1.5,,,,,,,,,,,,0.053333330899477005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,8,,,804,1992,"PSI",13.600000381469727,5,6.380000114440918,3,1.5,,,,,,,,,,,,0.3996296226978302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,805,1992,"MSI-DN",5.400000095367432,1,1.8799999952316284,2.630000114440918,1.6699999570846558,,,,,,,,,,,,0.9181481599807739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,8,,,806,1992,"PRI",4.400000095367432,3,6.5,3.5,1.1699999570846558,,,,,,,,,,,,0.5007407069206238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,807,1992,"PSDI",2.700000047683716,5,6.139999866485596,2.859999895095825,1.25,,,,,,,,,,,,0.49481481313705444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,808,1992,"FdV",2.799999952316284,7,5,3,2.5,,,,,,,,,,,,0.18000000715255737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,810,1992,"PLI",2.9000000953674316,3,6.630000114440918,3.430000066757202,1.600000023841858,,,,,,,,,,,,0.6633333563804626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,811,1992,"LN",8.699999809265137,8,5.880000114440918,3,1.8300000429153442,,,,,,,,,,,,0.7200000286102295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,812,1992,"RETE",1.899999976158142,9,4.710000038146973,2.2899999618530273,2.200000047683716,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,813,1992,"PAN",1.2000000476837158,9,6.329999923706055,4,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,8,,,816,1992,"DP",0,6,7,2,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1,1,10,,,1001,1992,"CDA",35.29999923706055,4,6.440000057220459,2.890000104904175,1.6299999952316284,,,,,,,,,,,,0.5825926065444946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1,1,10,,,1002,1992,"PvdA",31.899999618530273,5,5.670000076293945,2.559999942779541,1.8799999952316284,,,,,,,,,,,,0.32370367646217346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1,1,10,,,1003,1992,"VVD",14.600000381469727,3,5.440000057220459,2.890000104904175,2.630000114440918,,,,,,,,,,,,0.7059258818626404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1,1,10,,,1004,1992,"D'66",7.900000095367432,3,6.329999923706055,2.3299999237060547,1.6299999952316284,,,,,,,,,,,,0.42814818024635315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1,1,10,,,1005,1992,"GL",0.4000000059604645,7,4,2,1.75,,,,,,,,,,,,0.09000000357627869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1,1,10,,,1006,1992,"SGP",1.899999976158142,10,2.559999942779541,2.2200000286102295,1.3799999952316284,,,,,,,,,,,,0.8992592692375183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,10,,,1007,1992,"GPV",1.2000000476837158,10,3,2.109999895095825,1.25,,,,,,,,,,,,0.885185182094574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,10,,,1008,1992,"RPF",1,10,3.109999895095825,2.109999895095825,1.5,,,,,,,,,,,,0.8992592692375183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,10,,,1009,1992,"CD",0.8999999761581421,1,1.8600000143051147,3,1,,,,,,,,,,,,0.9399999976158142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,11,,,1101,1992,"TORY",41.900001525878906,2,3.880000114440918,3.630000114440918,3.25,,,,,,,,,,,,0.7562962770462036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1,1,11,,,1102,1992,"LAB",34.900001525878906,5,6,3.25,2.380000114440918,,,,,,,,,,,,0.33074072003364563,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1,1,11,,,1103,1992,"SDLP",0.6000000238418579,5,6.199999809265137,2.5999999046325684,1.7999999523162842,,,,,,,,,,,,0.35333332419395447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1,1,11,,,1104,1992,"LDP",17.799999237060547,3,6.630000114440918,3.380000114440918,2.130000114440918,,,,,,,,,,,,0.47777774930000305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1,1,11,,,1105,1992,"SNP",1.899999976158142,8,6.329999923706055,3.5,2.3299999237060547,,,,,,,,,,,,0.39851853251457214,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
