region_code,region_name,municipality_code,municipality_name,piece,group,x,y
23,Jämtlands län,2309,Krokom,1,255.1,458066.131498582,7142544.2319429
23,Jämtlands län,2309,Krokom,1,255.1,463698.635397775,7136191.1590917
23,Jämtlands län,2309,Krokom,1,255.1,488742.860048784,7129381.43115819
23,Jämtlands län,2309,Krokom,1,255.1,494070.056414869,7111310.32494412
23,Jämtlands län,2309,Krokom,1,255.1,496552.180663557,7110048.20519037
23,Jämtlands län,2309,Krokom,1,255.1,498357.262769004,7102410.71608483
23,Jämtlands län,2309,Krokom,1,255.1,495493.653472757,7100088.2809573
23,Jämtlands län,2309,Krokom,1,255.1,498175.716308879,7089338.9488736
23,Jämtlands län,2309,Krokom,1,255.1,501590.363741372,7087375.80326072
23,Jämtlands län,2309,Krokom,1,255.1,503302.486319018,7080753.71668019
23,Jämtlands län,2309,Krokom,1,255.1,496829.263858358,7074774.98732469
23,Jämtlands län,2309,Krokom,1,255.1,495648.247299063,7067444.63545687
23,Jämtlands län,2309,Krokom,1,255.1,495869.354858059,7058158.67864399
23,Jämtlands län,2309,Krokom,1,255.1,496226.294941804,7052683.08637056
23,Jämtlands län,2309,Krokom,1,255.1,493407.16274660203,7050155.43305246
23,Jämtlands län,2309,Krokom,1,255.1,488954.713084428,7051822.6987283
23,Jämtlands län,2309,Krokom,1,255.1,486077.408849452,7047486.97746314
23,Jämtlands län,2309,Krokom,1,255.1,477152.130194506,7050622.31020907
23,Jämtlands län,2309,Krokom,1,255.1,478587.695780658,7041411.7922986
23,Jämtlands län,2309,Krokom,1,255.1,475625.442892826,7036279.37205603
23,Jämtlands län,2309,Krokom,1,255.1,482176.23939641,7025937.64075112
23,Jämtlands län,2309,Krokom,1,255.1,482244.65537015,7020895.33645287
23,Jämtlands län,2309,Krokom,1,255.1,487400.01395685,7020162.45310188
23,Jämtlands län,2309,Krokom,1,255.1,486780.98115421,7010559.12187921
23,Jämtlands län,2309,Krokom,1,255.1,479484.380572433,7010102.57539436
23,Jämtlands län,2309,Krokom,1,255.1,473808.665262182,7013507.96475653
23,Jämtlands län,2309,Krokom,1,255.1,470474.316242406,7012442.44668514
23,Jämtlands län,2309,Krokom,1,255.1,465302.457673282,7016801.76443915
23,Jämtlands län,2309,Krokom,1,255.1,458544.948110947,7019513.72822201
23,Jämtlands län,2309,Krokom,1,255.1,450225.311807466,7022049.07602126
23,Jämtlands län,2309,Krokom,1,255.1,441112.958435169,7025942.84056183
23,Jämtlands län,2309,Krokom,1,255.1,437045.47452629,7025556.80557533
23,Jämtlands län,2309,Krokom,1,255.1,428814.807467635,7031439.76396826
23,Jämtlands län,2309,Krokom,1,255.1,423471.21095381,7034206.31160831
23,Jämtlands län,2309,Krokom,1,255.1,422964.425136641,7038889.95265885
23,Jämtlands län,2309,Krokom,1,255.1,425251.886818585,7041474.68774397
23,Jämtlands län,2309,Krokom,1,255.1,425208.617853277,7050540.33533916
23,Jämtlands län,2309,Krokom,1,255.1,423656.756468771,7060568.54720518
23,Jämtlands län,2309,Krokom,1,255.1,423313.433258905,7072485.20530569
23,Jämtlands län,2309,Krokom,1,255.1,420119.716737701,7074626.95064484
23,Jämtlands län,2309,Krokom,1,255.1,416967.306797086,7086632.00916095
23,Jämtlands län,2309,Krokom,1,255.1,416195.84629714,7107789.2477447
23,Jämtlands län,2309,Krokom,1,255.1,436834.502617402,7103112.56367906
23,Jämtlands län,2313,Strömsund,1,256.1,524301.635012547,7026425.584583
23,Jämtlands län,2313,Strömsund,1,256.1,520391.032555551,7025620.64156263
23,Jämtlands län,2313,Strömsund,1,256.1,516446.157072984,7032069.86848825
23,Jämtlands län,2313,Strömsund,1,256.1,507210.011656635,7039869.93904666
23,Jämtlands län,2313,Strömsund,1,256.1,504252.470119657,7038564.12907094
23,Jämtlands län,2313,Strömsund,1,256.1,502672.593521708,7040740.4785515
23,Jämtlands län,2313,Strömsund,1,256.1,504689.770780373,7044560.59220813
23,Jämtlands län,2313,Strömsund,1,256.1,496226.294941804,7052683.08637056
23,Jämtlands län,2313,Strömsund,1,256.1,495869.354858059,7058158.67864399
23,Jämtlands län,2313,Strömsund,1,256.1,495648.247299063,7067444.63545687
23,Jämtlands län,2313,Strömsund,1,256.1,496829.263858358,7074774.98732469
23,Jämtlands län,2313,Strömsund,1,256.1,503302.486319018,7080753.71668019
23,Jämtlands län,2313,Strömsund,1,256.1,501590.363741372,7087375.80326072
23,Jämtlands län,2313,Strömsund,1,256.1,498175.716308879,7089338.9488736
23,Jämtlands län,2313,Strömsund,1,256.1,495493.653472757,7100088.2809573
23,Jämtlands län,2313,Strömsund,1,256.1,498357.262769004,7102410.71608483
23,Jämtlands län,2313,Strömsund,1,256.1,496552.180663557,7110048.20519037
23,Jämtlands län,2313,Strömsund,1,256.1,494070.056414869,7111310.32494412
23,Jämtlands län,2313,Strömsund,1,256.1,488742.860048784,7129381.43115819
23,Jämtlands län,2313,Strömsund,1,256.1,463698.635397775,7136191.1590917
23,Jämtlands län,2313,Strömsund,1,256.1,458066.131498582,7142544.2319429
23,Jämtlands län,2313,Strömsund,1,256.1,457864.105850408,7149480.01020094
23,Jämtlands län,2313,Strömsund,1,256.1,455728.412961445,7152117.8573029
23,Jämtlands län,2313,Strömsund,1,256.1,447955.235462847,7154730.05283855
23,Jämtlands län,2313,Strömsund,1,256.1,435993.591234311,7163413.5010715
23,Jämtlands län,2313,Strömsund,1,256.1,462874.781997451,7215623.70312174
23,Jämtlands län,2313,Strömsund,1,256.1,468579.565542636,7223225.72216486
23,Jämtlands län,2313,Strömsund,1,256.1,482134.851625888,7211225.17115694
23,Jämtlands län,2313,Strömsund,1,256.1,484659.980936485,7210360.69880774
23,Jämtlands län,2313,Strömsund,1,256.1,486811.894250423,7207251.26309179
23,Jämtlands län,2313,Strömsund,1,256.1,490156.48991046,7203349.30756329
23,Jämtlands län,2313,Strömsund,1,256.1,489910.183650836,7199145.64394387
23,Jämtlands län,2313,Strömsund,1,256.1,493647.707688366,7194530.90785334
23,Jämtlands län,2313,Strömsund,1,256.1,497652.014463978,7194320.01860158
23,Jämtlands län,2313,Strömsund,1,256.1,501503.893366794,7188889.96716134
23,Jämtlands län,2313,Strömsund,1,256.1,502220.697563308,7182370.32021134
23,Jämtlands län,2313,Strömsund,1,256.1,511041.314126451,7178240.01732987
23,Jämtlands län,2313,Strömsund,1,256.1,515898.242287089,7170891.26367398
23,Jämtlands län,2313,Strömsund,1,256.1,512637.345251275,7168609.52619923
23,Jämtlands län,2313,Strömsund,1,256.1,516029.732757364,7166447.39270457
23,Jämtlands län,2313,Strömsund,1,256.1,517306.397576014,7163295.65951809
23,Jämtlands län,2313,Strömsund,1,256.1,520220.907775962,7164203.42233555
23,Jämtlands län,2313,Strömsund,1,256.1,520322.872494792,7161372.64328683
23,Jämtlands län,2313,Strömsund,1,256.1,526051.286940656,7156554.01350652
23,Jämtlands län,2313,Strömsund,1,256.1,527573.723422641,7148139.03030896
23,Jämtlands län,2313,Strömsund,1,256.1,530780.335563529,7148010.79625305
23,Jämtlands län,2313,Strömsund,1,256.1,530077.174753754,7156541.18079828
23,Jämtlands län,2313,Strömsund,1,256.1,533715.082365707,7158582.78346128
23,Jämtlands län,2313,Strömsund,1,256.1,536026.285571408,7151901.22349302
23,Jämtlands län,2313,Strömsund,1,256.1,536500.737943135,7145004.38987354
23,Jämtlands län,2313,Strömsund,1,256.1,549678.032258853,7136396.27402041
23,Jämtlands län,2313,Strömsund,1,256.1,550027.58969997,7128304.10242633
23,Jämtlands län,2313,Strömsund,1,256.1,558382.070147832,7129256.7876989
23,Jämtlands län,2313,Strömsund,1,256.1,584250.120652042,7101144.28257962
23,Jämtlands län,2313,Strömsund,1,256.1,577959.463930836,7086149.70766665
23,Jämtlands län,2313,Strömsund,1,256.1,577510.819470775,7078139.19219023
23,Jämtlands län,2313,Strömsund,1,256.1,579710.521517921,7066634.0662986
23,Jämtlands län,2313,Strömsund,1,256.1,567860.242761495,7061207.99455517
23,Jämtlands län,2313,Strömsund,1,256.1,564422.933539972,7062973.12955857
23,Jämtlands län,2313,Strömsund,1,256.1,561936.988276449,7060409.4824737
23,Jämtlands län,2313,Strömsund,1,256.1,554267.640686429,7064020.66948873
23,Jämtlands län,2313,Strömsund,1,256.1,548938.348931069,7059333.80126152
23,Jämtlands län,2313,Strömsund,1,256.1,543438.822175578,7062518.45214512
23,Jämtlands län,2313,Strömsund,1,256.1,539444.25004122,7060916.54299815
23,Jämtlands län,2313,Strömsund,1,256.1,549230.734185161,7048829.61651452
23,Jämtlands län,2313,Strömsund,1,256.1,548392.434427411,7043477.6495227
23,Jämtlands län,2313,Strömsund,1,256.1,538837.512410608,7043860.13806214
23,Jämtlands län,2313,Strömsund,1,256.1,532655.836843239,7036842.44281969
23,Jämtlands län,2313,Strömsund,1,256.1,527821.520080172,7034924.17141813
23,Jämtlands län,2313,Strömsund,1,256.1,524301.635012547,7026425.584583
23,Jämtlands län,2321,Åre,1,257.1,437045.47452629,7025556.80557533
23,Jämtlands län,2321,Åre,1,257.1,441112.958435169,7025942.84056183
23,Jämtlands län,2321,Åre,1,257.1,450225.311807466,7022049.07602126
23,Jämtlands län,2321,Åre,1,257.1,457201.483978093,7008776.01165753
23,Jämtlands län,2321,Åre,1,257.1,452139.034683004,7008492.49723461
23,Jämtlands län,2321,Åre,1,257.1,456180.167019162,7004853.71287483
23,Jämtlands län,2321,Åre,1,257.1,462182.865274671,7002622.98435796
23,Jämtlands län,2321,Åre,1,257.1,467021.738033699,6998903.19054196
23,Jämtlands län,2321,Åre,1,257.1,468122.344897906,6993485.06148415
23,Jämtlands län,2321,Åre,1,257.1,460493.565520754,6990513.45171029
23,Jämtlands län,2321,Åre,1,257.1,454711.593964052,6992921.94337428
23,Jämtlands län,2321,Åre,1,257.1,435370.883291439,6990889.99110508
23,Jämtlands län,2321,Åre,1,257.1,433989.375401204,6993046.75553306
23,Jämtlands län,2321,Åre,1,257.1,424348.040573534,6993235.64517129
23,Jämtlands län,2321,Åre,1,257.1,416663.290462302,6991007.12367184
23,Jämtlands län,2321,Åre,1,257.1,411905.668185211,6991699.09577481
23,Jämtlands län,2321,Åre,1,257.1,401679.550767342,6984497.93498134
23,Jämtlands län,2321,Åre,1,257.1,380248.771897951,6985499.56317956
23,Jämtlands län,2321,Åre,1,257.1,351361.165181161,6978209.63885093
23,Jämtlands län,2321,Åre,1,257.1,357992.527280029,6988199.93310333
23,Jämtlands län,2321,Åre,1,257.1,347588.581469607,7019075.91660291
23,Jämtlands län,2321,Åre,1,257.1,360398.743194885,7041112.45477452
23,Jämtlands län,2321,Åre,1,257.1,357730.076760162,7053874.61113213
23,Jämtlands län,2321,Åre,1,257.1,365032.247541413,7061980.88340743
23,Jämtlands län,2321,Åre,1,257.1,366485.610641831,7068073.33365211
23,Jämtlands län,2321,Åre,1,257.1,369938.502056189,7072148.01989535
23,Jämtlands län,2321,Åre,1,257.1,385346.558070389,7095932.84441492
23,Jämtlands län,2321,Åre,1,257.1,396098.906220112,7104290.22353917
23,Jämtlands län,2321,Åre,1,257.1,411289.014115181,7108967.58111899
23,Jämtlands län,2321,Åre,1,257.1,416195.84629714,7107789.2477447
23,Jämtlands län,2321,Åre,1,257.1,416967.306797086,7086632.00916095
23,Jämtlands län,2321,Åre,1,257.1,420119.716737701,7074626.95064484
23,Jämtlands län,2321,Åre,1,257.1,423313.433258905,7072485.20530569
23,Jämtlands län,2321,Åre,1,257.1,423656.756468771,7060568.54720518
23,Jämtlands län,2321,Åre,1,257.1,425208.617853277,7050540.33533916
23,Jämtlands län,2321,Åre,1,257.1,425251.886818585,7041474.68774397
23,Jämtlands län,2321,Åre,1,257.1,422964.425136641,7038889.95265885
23,Jämtlands län,2321,Åre,1,257.1,423471.21095381,7034206.31160831
23,Jämtlands län,2321,Åre,1,257.1,428814.807467635,7031439.76396826
23,Jämtlands län,2321,Åre,1,257.1,437045.47452629,7025556.80557533
23,Jämtlands län,2326,Berg,1,258.1,493010.343800162,6949899.93994796
23,Jämtlands län,2326,Berg,1,258.1,495712.874967527,6942503.35839469
23,Jämtlands län,2326,Berg,1,258.1,489467.362984166,6941202.74818546
23,Jämtlands län,2326,Berg,1,258.1,489763.703827032,6934524.84945886
23,Jämtlands län,2326,Berg,1,258.1,491503.912196133,6926290.53800188
23,Jämtlands län,2326,Berg,1,258.1,488674.318021804,6926179.25627977
23,Jämtlands län,2326,Berg,1,258.1,489952.22589271,6920541.23275824
23,Jämtlands län,2326,Berg,1,258.1,477131.448468231,6906627.43877925
23,Jämtlands län,2326,Berg,1,258.1,471946.132403537,6908974.91385879
23,Jämtlands län,2326,Berg,1,258.1,466066.366685078,6908574.76526162
23,Jämtlands län,2326,Berg,1,258.1,457683.268943709,6918705.26926359
23,Jämtlands län,2326,Berg,1,258.1,450046.217564776,6930166.38876018
23,Jämtlands län,2326,Berg,1,258.1,448217.531560353,6943244.29956455
23,Jämtlands län,2326,Berg,1,258.1,442108.56557178,6944478.41785874
23,Jämtlands län,2326,Berg,1,258.1,443079.399339677,6949817.38449836
23,Jämtlands län,2326,Berg,1,258.1,439762.029745617,6954589.93256067
23,Jämtlands län,2326,Berg,1,258.1,432156.95161591,6949332.94584593
23,Jämtlands län,2326,Berg,1,258.1,428573.824636857,6949702.97087724
23,Jämtlands län,2326,Berg,1,258.1,422825.435871485,6954324.08593915
23,Jämtlands län,2326,Berg,1,258.1,419614.610034009,6960091.42087688
23,Jämtlands län,2326,Berg,1,258.1,417191.252581981,6958126.91987127
23,Jämtlands län,2326,Berg,1,258.1,416334.65476612,6951972.86424296
23,Jämtlands län,2326,Berg,1,258.1,421316.477407443,6945819.8356534
23,Jämtlands län,2326,Berg,1,258.1,417236.23879713,6943420.8411231805
23,Jämtlands län,2326,Berg,1,258.1,412059.802940855,6943955.87814116
23,Jämtlands län,2326,Berg,1,258.1,411971.26634859,6948798.65529116
23,Jämtlands län,2326,Berg,1,258.1,407519.363725594,6950466.22012095
23,Jämtlands län,2326,Berg,1,258.1,404757.615315436,6954778.74812152
23,Jämtlands län,2326,Berg,1,258.1,400334.93430713,6954831.36544905
23,Jämtlands län,2326,Berg,1,258.1,397781.042117649,6957311.27296215
23,Jämtlands län,2326,Berg,1,258.1,394738.749179635,6955208.14352746
23,Jämtlands län,2326,Berg,1,258.1,394378.288024217,6951822.17329158
23,Jämtlands län,2326,Berg,1,258.1,387863.613203034,6954911.21967713
23,Jämtlands län,2326,Berg,1,258.1,379396.227265196,6954778.28380462
23,Jämtlands län,2326,Berg,1,258.1,371669.245637803,6961617.28878327
23,Jämtlands län,2326,Berg,1,258.1,353437.00257575,6961148.13819319
23,Jämtlands län,2326,Berg,1,258.1,351361.165181161,6978209.63885093
23,Jämtlands län,2326,Berg,1,258.1,380248.771897951,6985499.56317956
23,Jämtlands län,2326,Berg,1,258.1,401679.550767342,6984497.93498134
23,Jämtlands län,2326,Berg,1,258.1,411905.668185211,6991699.09577481
23,Jämtlands län,2326,Berg,1,258.1,416663.290462302,6991007.12367184
23,Jämtlands län,2326,Berg,1,258.1,424348.040573534,6993235.64517129
23,Jämtlands län,2326,Berg,1,258.1,433989.375401204,6993046.75553306
23,Jämtlands län,2326,Berg,1,258.1,435370.883291439,6990889.99110508
23,Jämtlands län,2326,Berg,1,258.1,454711.593964052,6992921.94337428
23,Jämtlands län,2326,Berg,1,258.1,460493.565520754,6990513.45171029
23,Jämtlands län,2326,Berg,1,258.1,468122.344897906,6993485.06148415
23,Jämtlands län,2326,Berg,1,258.1,470758.05711655,6984822.41629081
23,Jämtlands län,2326,Berg,1,258.1,470727.52515656,6976970.99191913
23,Jämtlands län,2326,Berg,1,258.1,467413.645910395,6976103.77781535
23,Jämtlands län,2326,Berg,1,258.1,470351.271592416,6967745.76084385
23,Jämtlands län,2326,Berg,1,258.1,473565.412794552,6965801.75245121
23,Jämtlands län,2326,Berg,1,258.1,475891.51951733,6974423.67225666
23,Jämtlands län,2326,Berg,1,258.1,474067.375363023,6986292.37136276
23,Jämtlands län,2326,Berg,1,258.1,479319.959482141,6983938.1365029
23,Jämtlands län,2326,Berg,1,258.1,480234.617026971,6977399.01170459
23,Jämtlands län,2326,Berg,1,258.1,488523.143326986,6975201.7103787
23,Jämtlands län,2326,Berg,1,258.1,490459.872693627,6965670.3954087105
23,Jämtlands län,2326,Berg,1,258.1,487346.103529912,6964782.7156787
23,Jämtlands län,2326,Berg,1,258.1,489035.883422385,6957962.32231983
23,Jämtlands län,2326,Berg,1,258.1,493539.856690446,6954879.79093825
23,Jämtlands län,2326,Berg,1,258.1,493010.343800162,6949899.93994796
23,Jämtlands län,2361,Härjedalen,1,259.1,441207.580724229,6835821.77682943
23,Jämtlands län,2361,Härjedalen,1,259.1,426580.536774719,6838339.42781981
23,Jämtlands län,2361,Härjedalen,1,259.1,423979.283370104,6836593.93858401
23,Jämtlands län,2361,Härjedalen,1,259.1,420997.318784596,6840729.18124229
23,Jämtlands län,2361,Härjedalen,1,259.1,421527.319645494,6845709.59006263
23,Jämtlands län,2361,Härjedalen,1,259.1,416573.189724325,6855886.68675283
23,Jämtlands län,2361,Härjedalen,1,259.1,406014.224401181,6868256.04958597
23,Jämtlands län,2361,Härjedalen,1,259.1,414732.898314345,6876416.82167641
23,Jämtlands län,2361,Härjedalen,1,259.1,412209.247037654,6877282.05204335
23,Jämtlands län,2361,Härjedalen,1,259.1,410926.044777218,6882247.89189651
23,Jämtlands län,2361,Härjedalen,1,259.1,403690.097308762,6878564.51793923
23,Jämtlands län,2361,Härjedalen,1,259.1,397557.81181259,6885240.19066029
23,Jämtlands län,2361,Härjedalen,1,259.1,392660.545898206,6892189.03570492
23,Jämtlands län,2361,Härjedalen,1,259.1,385431.214740792,6901795.50936287
23,Jämtlands län,2361,Härjedalen,1,259.1,376102.678113892,6901148.54955669
23,Jämtlands län,2361,Härjedalen,1,259.1,359939.029154272,6906241.55928434
23,Jämtlands län,2361,Härjedalen,1,259.1,348699.664710306,6946267.25769494
23,Jämtlands län,2361,Härjedalen,1,259.1,353437.00257575,6961148.13819319
23,Jämtlands län,2361,Härjedalen,1,259.1,371669.245637803,6961617.28878327
23,Jämtlands län,2361,Härjedalen,1,259.1,379396.227265196,6954778.28380462
23,Jämtlands län,2361,Härjedalen,1,259.1,387863.613203034,6954911.21967713
23,Jämtlands län,2361,Härjedalen,1,259.1,394378.288024217,6951822.17329158
23,Jämtlands län,2361,Härjedalen,1,259.1,394738.749179635,6955208.14352746
23,Jämtlands län,2361,Härjedalen,1,259.1,397781.042117649,6957311.27296215
23,Jämtlands län,2361,Härjedalen,1,259.1,400334.93430713,6954831.36544905
23,Jämtlands län,2361,Härjedalen,1,259.1,404757.615315436,6954778.74812152
23,Jämtlands län,2361,Härjedalen,1,259.1,407519.363725594,6950466.22012095
23,Jämtlands län,2361,Härjedalen,1,259.1,411971.26634859,6948798.65529116
23,Jämtlands län,2361,Härjedalen,1,259.1,412059.802940855,6943955.87814116
23,Jämtlands län,2361,Härjedalen,1,259.1,417236.23879713,6943420.8411231805
23,Jämtlands län,2361,Härjedalen,1,259.1,421316.477407443,6945819.8356534
23,Jämtlands län,2361,Härjedalen,1,259.1,416334.65476612,6951972.86424296
23,Jämtlands län,2361,Härjedalen,1,259.1,417191.252581981,6958126.91987127
23,Jämtlands län,2361,Härjedalen,1,259.1,419614.610034009,6960091.42087688
23,Jämtlands län,2361,Härjedalen,1,259.1,422825.435871485,6954324.08593915
23,Jämtlands län,2361,Härjedalen,1,259.1,428573.824636857,6949702.97087724
23,Jämtlands län,2361,Härjedalen,1,259.1,432156.95161591,6949332.94584593
23,Jämtlands län,2361,Härjedalen,1,259.1,439762.029745617,6954589.93256067
23,Jämtlands län,2361,Härjedalen,1,259.1,443079.399339677,6949817.38449836
23,Jämtlands län,2361,Härjedalen,1,259.1,442108.56557178,6944478.41785874
23,Jämtlands län,2361,Härjedalen,1,259.1,448217.531560353,6943244.29956455
23,Jämtlands län,2361,Härjedalen,1,259.1,450046.217564776,6930166.38876018
23,Jämtlands län,2361,Härjedalen,1,259.1,457683.268943709,6918705.26926359
23,Jämtlands län,2361,Härjedalen,1,259.1,466066.366685078,6908574.76526162
23,Jämtlands län,2361,Härjedalen,1,259.1,471946.132403537,6908974.91385879
23,Jämtlands län,2361,Härjedalen,1,259.1,477131.448468231,6906627.43877925
23,Jämtlands län,2361,Härjedalen,1,259.1,489952.22589271,6920541.23275824
23,Jämtlands län,2361,Härjedalen,1,259.1,493214.952721572,6919668.25896869
23,Jämtlands län,2361,Härjedalen,1,259.1,497260.267402521,6910388.0041706
23,Jämtlands län,2361,Härjedalen,1,259.1,508257.861916528,6904017.28501211
23,Jämtlands län,2361,Härjedalen,1,259.1,514163.708856872,6908442.39660873
23,Jämtlands län,2361,Härjedalen,1,259.1,516833.01952694,6906420.34673353
23,Jämtlands län,2361,Härjedalen,1,259.1,517391.71902451,6899045.75594488
23,Jämtlands län,2361,Härjedalen,1,259.1,520585.340120918,6896904.24184404
23,Jämtlands län,2361,Härjedalen,1,259.1,521508.033508993,6888550.46566812
23,Jämtlands län,2361,Härjedalen,1,259.1,504364.167253166,6875014.79141931
23,Jämtlands län,2361,Härjedalen,1,259.1,505846.645676379,6870026.94025835
23,Jämtlands län,2361,Härjedalen,1,259.1,505408.300026126,6864029.56025986
23,Jämtlands län,2361,Härjedalen,1,259.1,505454.349219903,6858789.94236898
23,Jämtlands län,2361,Härjedalen,1,259.1,502103.719827157,6861350.4562738
23,Jämtlands län,2361,Härjedalen,1,259.1,494516.15642647,6861933.03043574
23,Jämtlands län,2361,Härjedalen,1,259.1,493303.544336733,6856218.01984152
23,Jämtlands län,2361,Härjedalen,1,259.1,489402.935807937,6863065.12740748
23,Jämtlands län,2361,Härjedalen,1,259.1,485742.082982407,6860825.48350765
23,Jämtlands län,2361,Härjedalen,1,259.1,483713.715340001,6864457.95444508
23,Jämtlands län,2361,Härjedalen,1,259.1,475039.308685394,6851056.26367112
23,Jämtlands län,2361,Härjedalen,1,259.1,473532.66699484,6833086.38534357
23,Jämtlands län,2361,Härjedalen,1,259.1,468932.658832393,6828223.26543993
23,Jämtlands län,2361,Härjedalen,1,259.1,465884.258483915,6831257.34268645
23,Jämtlands län,2361,Härjedalen,1,259.1,457670.490760729,6833516.69663686
23,Jämtlands län,2361,Härjedalen,1,259.1,446103.320515656,6833905.22984989
23,Jämtlands län,2361,Härjedalen,1,259.1,441207.580724229,6835821.77682943
03,Uppsala län,0305,Håbo,1,26.1,647083.759543933,6617455.31001185
03,Uppsala län,0305,Håbo,1,26.1,645513.671840397,6615924.5270287
03,Uppsala län,0305,Håbo,1,26.1,646013.609914973,6615262.72405803
03,Uppsala län,0305,Håbo,1,26.1,645199.808847821,6613943.10131576
03,Uppsala län,0305,Håbo,1,26.1,644383.776431418,6613794.21397127
03,Uppsala län,0305,Håbo,1,26.1,643521.736388581,6612823.92989465
03,Uppsala län,0305,Håbo,1,26.1,642802.122608909,6610992.55467842
03,Uppsala län,0305,Håbo,1,26.1,643043.692369595,6609047.8672109
03,Uppsala län,0305,Håbo,1,26.1,645284.28760114,6606986.48205542
03,Uppsala län,0305,Håbo,1,26.1,645035.242101445,6605428.75985984
03,Uppsala län,0305,Håbo,1,26.1,644230.814063782,6605230.03667735
03,Uppsala län,0305,Håbo,1,26.1,643585.35700476,6603548.52919057
03,Uppsala län,0305,Håbo,1,26.1,642870.367229045,6602241.10822477
03,Uppsala län,0305,Håbo,1,26.1,641795.46374478,6602168.08176146
03,Uppsala län,0305,Håbo,1,26.1,639846.016985306,6603555.14328829
03,Uppsala län,0305,Håbo,1,26.1,637939.666512206,6605840.53592174
03,Uppsala län,0305,Håbo,1,26.1,636294.807288193,6608162.08955062
03,Uppsala län,0305,Håbo,1,26.1,635678.765249183,6609658.29898428
03,Uppsala län,0305,Håbo,1,26.1,635287.586789489,6611491.16668608
03,Uppsala län,0305,Håbo,1,26.1,633489.754739909,6610602.51962455
03,Uppsala län,0305,Håbo,1,26.1,638173.219079539,6616987.10775168
03,Uppsala län,0305,Håbo,1,26.1,640715.290009921,6621956.99728812
03,Uppsala län,0305,Håbo,1,26.1,639384.960064986,6624062.39792117
03,Uppsala län,0305,Håbo,1,26.1,646582.485233523,6624641.81755494
03,Uppsala län,0305,Håbo,1,26.1,648325.861718113,6620388.84223229
03,Uppsala län,0305,Håbo,1,26.1,648646.497271694,6618275.14457244
03,Uppsala län,0305,Håbo,1,26.1,647083.759543933,6617455.31001185
23,Jämtlands län,2380,Östersund,1,260.1,524301.635012547,7026425.584583
23,Jämtlands län,2380,Östersund,1,260.1,527335.463370514,7020877.5370057
23,Jämtlands län,2380,Östersund,1,260.1,523690.424544271,7015009.58673134
23,Jämtlands län,2380,Östersund,1,260.1,517116.129748693,7021326.84415749
23,Jämtlands län,2380,Östersund,1,260.1,511646.229774508,7013431.68446811
23,Jämtlands län,2380,Östersund,1,260.1,511722.370134894,7006575.94369882
23,Jämtlands län,2380,Östersund,1,260.1,515589.969538636,7006982.40403778
23,Jämtlands län,2380,Östersund,1,260.1,516157.548085408,7002225.112615
23,Jämtlands län,2380,Östersund,1,260.1,513633.15451684,6999934.1668015
23,Jämtlands län,2380,Östersund,1,260.1,505197.901102853,7002012.52309278
23,Jämtlands län,2380,Östersund,1,260.1,506639.032377436,6996627.45577537
23,Jämtlands län,2380,Östersund,1,260.1,505573.635632938,6992306.5582243
23,Jämtlands län,2380,Östersund,1,260.1,503049.643613197,6993171.58972513
23,Jämtlands län,2380,Östersund,1,260.1,500783.353519408,6990786.96955087
23,Jämtlands län,2380,Östersund,1,260.1,502736.007796845,6984543.61983862
23,Jämtlands län,2380,Östersund,1,260.1,496405.669770955,6976133.18129564
23,Jämtlands län,2380,Östersund,1,260.1,493766.512289352,6977815.50180404
23,Jämtlands län,2380,Östersund,1,260.1,487856.407218786,6979028.97404821
23,Jämtlands län,2380,Östersund,1,260.1,488523.143326986,6975201.7103787
23,Jämtlands län,2380,Östersund,1,260.1,480234.617026971,6977399.01170459
23,Jämtlands län,2380,Östersund,1,260.1,479319.959482141,6983938.1365029
23,Jämtlands län,2380,Östersund,1,260.1,474067.375363023,6986292.37136276
23,Jämtlands län,2380,Östersund,1,260.1,472571.417453306,6994301.60840074
23,Jämtlands län,2380,Östersund,1,260.1,471855.853148159,7000819.17773518
23,Jämtlands län,2380,Östersund,1,260.1,475630.556548107,7002243.05647796
23,Jämtlands län,2380,Östersund,1,260.1,478608.540638666,7003748.90436216
23,Jämtlands län,2380,Östersund,1,260.1,476126.595578206,7005011.25699958
23,Jämtlands län,2380,Östersund,1,260.1,472796.156644162,7007771.38042369
23,Jämtlands län,2380,Östersund,1,260.1,473512.834446506,7010719.28783558
23,Jämtlands län,2380,Östersund,1,260.1,479484.380572433,7010102.57539436
23,Jämtlands län,2380,Östersund,1,260.1,486780.98115421,7010559.12187921
23,Jämtlands län,2380,Östersund,1,260.1,487400.01395685,7020162.45310188
23,Jämtlands län,2380,Östersund,1,260.1,482244.65537015,7020895.33645287
23,Jämtlands län,2380,Östersund,1,260.1,482176.23939641,7025937.64075112
23,Jämtlands län,2380,Östersund,1,260.1,475625.442892826,7036279.37205603
23,Jämtlands län,2380,Östersund,1,260.1,478587.695780658,7041411.7922986
23,Jämtlands län,2380,Östersund,1,260.1,477152.130194506,7050622.31020907
23,Jämtlands län,2380,Östersund,1,260.1,486077.408849452,7047486.97746314
23,Jämtlands län,2380,Östersund,1,260.1,488954.713084428,7051822.6987283
23,Jämtlands län,2380,Östersund,1,260.1,493407.16274660203,7050155.43305246
23,Jämtlands län,2380,Östersund,1,260.1,496226.294941804,7052683.08637056
23,Jämtlands län,2380,Östersund,1,260.1,504689.770780373,7044560.59220813
