region_code,region_name,municipality_code,municipality_name,city_code,city_name,x,y,year,population,population_density
05,Östergötlands län,0561,Åtvidaberg,T1072,Grebo,551057,6462477,2015,1047,909
05,Östergötlands län,0561,Åtvidaberg,T1072,Grebo,551057,6462477,2018,1085,941
05,Östergötlands län,0561,Åtvidaberg,T1328,Åtvidaberg,558622,6451452,2015,7014,1237
05,Östergötlands län,0561,Åtvidaberg,T1328,Åtvidaberg,558622,6451452,2018,6997,1232
05,Östergötlands län,0562,Finspång,T1032,Borggård,532165,6510055,2015,237,502
05,Östergötlands län,0562,Finspång,T1032,Borggård,532165,6510055,2018,246,522
05,Östergötlands län,0562,Finspång,T1206,Butbro,548785,6508535,2015,290,726
05,Östergötlands län,0562,Finspång,T1206,Butbro,548785,6508535,2018,285,713
05,Östergötlands län,0562,Finspång,T1052,Falla,543482,6504942,2015,464,719
05,Östergötlands län,0562,Finspång,T1052,Falla,543482,6504942,2018,455,705
05,Östergötlands län,0562,Finspång,T1056,Finspång,546897,6507471,2015,12807,1605
05,Östergötlands län,0562,Finspång,T1056,Finspång,546897,6507471,2018,13279,1684
05,Östergötlands län,0562,Finspång,T1080,Grytgöl,532875,6518163,2015,290,337
05,Östergötlands län,0562,Finspång,T1080,Grytgöl,532875,6518163,2018,309,360
05,Östergötlands län,0562,Finspång,T1104,Hällestad,533576,6510202,2015,335,339
05,Östergötlands län,0562,Finspång,T1104,Hällestad,533576,6510202,2018,318,342
05,Östergötlands län,0562,Finspång,T1116,Igelfors,540183,6523182,2015,227,588
05,Östergötlands län,0562,Finspång,T1116,Igelfors,540183,6523182,2018,222,575
05,Östergötlands län,0562,Finspång,T1164,Ljusfallshammar,528059,6516831,2015,316,439
05,Östergötlands län,0562,Finspång,T1164,Ljusfallshammar,528059,6516831,2018,329,457
05,Östergötlands län,0562,Finspång,T1168,Lotorp,547641,6510800,2015,685,722
05,Östergötlands län,0562,Finspång,T1168,Lotorp,547641,6510800,2018,672,689
05,Östergötlands län,0562,Finspång,T1216,Rejmyre,553241,6521540,2015,886,688
05,Östergötlands län,0562,Finspång,T1216,Rejmyre,553241,6521540,2018,875,692
05,Östergötlands län,0562,Finspång,T1256,Sonstorp,536775,6509217,2015,436,595
05,Östergötlands län,0562,Finspång,T1256,Sonstorp,536775,6509217,2018,440,595
05,Östergötlands län,0563,Valdemarsvik,T1076,Gryt,607244,6451359,2015,333,110
05,Östergötlands län,0563,Valdemarsvik,T1076,Gryt,607244,6451359,2018,356,125
05,Östergötlands län,0563,Valdemarsvik,T1350,Grännäs,594508,6451625,2015,NA,NA
05,Östergötlands län,0563,Valdemarsvik,T1350,Grännäs,594508,6451625,2018,200,1275
05,Östergötlands län,0563,Valdemarsvik,T1084,Gusum,587932,6459611,2015,1149,905
05,Östergötlands län,0563,Valdemarsvik,T1084,Gusum,587932,6459611,2018,1182,931
05,Östergötlands län,0563,Valdemarsvik,T1224,Ringarum,584658,6466664,2015,605,501
05,Östergötlands län,0563,Valdemarsvik,T1224,Ringarum,584658,6466664,2018,630,518
05,Östergötlands län,0563,Valdemarsvik,T1304,Valdemarsvik,593691,6452053,2015,2685,1015
05,Östergötlands län,0563,Valdemarsvik,T1304,Valdemarsvik,593691,6452053,2018,2819,1067
05,Östergötlands län,0580,Linköping,T1004,Askeby,549585,6474419,2015,503,878
05,Östergötlands län,0580,Linköping,T1004,Askeby,549585,6474419,2018,505,875
05,Östergötlands län,0580,Linköping,T1008,Bankekind,548292,6470864,2015,437,935
05,Östergötlands län,0580,Linköping,T1008,Bankekind,548292,6470864,2018,500,1047
05,Östergötlands län,0580,Linköping,T1016,Bergs slussar,530810,6483089,2015,1307,1217
05,Östergötlands län,0580,Linköping,T1016,Bergs slussar,530810,6483089,2018,1272,1093
05,Östergötlands län,0580,Linköping,T1020,Bestorp,542966,6454931,2015,510,535
05,Östergötlands län,0580,Linköping,T1020,Bestorp,542966,6454931,2018,510,536
05,Östergötlands län,0580,Linköping,T1044,Brokind,540031,6452949,2015,499,724
05,Östergötlands län,0580,Linköping,T1044,Brokind,540031,6452949,2018,512,664
05,Östergötlands län,0580,Linköping,T1050,Ekängen,537281,6481280,2015,2485,1335
05,Östergötlands län,0580,Linköping,T1050,Ekängen,537281,6481280,2018,2753,1553
05,Östergötlands län,0580,Linköping,T1068,Gistad,552088,6480977,2015,283,512
05,Östergötlands län,0580,Linköping,T1068,Gistad,552088,6480977,2018,303,549
05,Östergötlands län,0580,Linköping,T1142,Kränge,527549,6477901,2015,269,514
05,Östergötlands län,0580,Linköping,T1142,Kränge,527549,6477901,2018,266,507
05,Östergötlands län,0580,Linköping,T1148,Linghem,546069,6476918,2015,2853,1487
05,Östergötlands län,0580,Linköping,T1148,Linghem,546069,6476918,2018,3021,1571
05,Östergötlands län,0580,Linköping,T1152,Linköping,536431,6474527,2015,106502,2820
05,Östergötlands län,0580,Linköping,T1152,Linköping,536431,6474527,2018,113042,2943
05,Östergötlands län,0580,Linköping,T1160,Ljungsbro,529439,6484656,2015,6763,1493
05,Östergötlands län,0580,Linköping,T1160,Ljungsbro,529439,6484656,2018,6686,1485
05,Östergötlands län,0580,Linköping,T1172,Malmslätt,530355,6474897,2015,5074,1861
05,Östergötlands län,0580,Linköping,T1172,Malmslätt,530355,6474897,2018,5017,1837
05,Östergötlands län,0580,Linköping,T1200,Nykil,526284,6460774,2015,322,693
05,Östergötlands län,0580,Linköping,T1200,Nykil,526284,6460774,2018,361,716
05,Östergötlands län,0580,Linköping,T1212,Rappestad,524570,6473275,2015,247,596
05,Östergötlands län,0580,Linköping,T1212,Rappestad,524570,6473275,2018,247,581
05,Östergötlands län,0580,Linköping,T1236,Sjögestad,521636,6469375,2015,307,586
05,Östergötlands län,0580,Linköping,T1236,Sjögestad,521636,6469375,2018,270,846
05,Östergötlands län,0580,Linköping,T1238,Skeda udde,532859,6461111,2015,368,986
05,Östergötlands län,0580,Linköping,T1238,Skeda udde,532859,6461111,2018,405,1085
05,Östergötlands län,0580,Linköping,T1252,Slaka,532974,6469371,2015,593,527
05,Östergötlands län,0580,Linköping,T1252,Slaka,532974,6469371,2018,584,511
05,Östergötlands län,0580,Linköping,T1272,Sturefors,542404,6466331,2015,2228,1517
05,Östergötlands län,0580,Linköping,T1272,Sturefors,542404,6466331,2018,2885,1701
05,Östergötlands län,0580,Linköping,T1288,Tallboda,540740,6476800,2015,3311,1051
05,Östergötlands län,0580,Linköping,T1288,Tallboda,540740,6476800,2018,3326,953
05,Östergötlands län,0580,Linköping,T1308,Vikingstad,525196,6471406,2015,2335,1310
05,Östergötlands län,0580,Linköping,T1308,Vikingstad,525196,6471406,2018,2419,1389
05,Östergötlands län,0580,Linköping,T1318,Västerlösa,519796,6475616,2015,207,501
05,Östergötlands län,0580,Linköping,T1318,Västerlösa,519796,6475616,2018,209,490
05,Östergötlands län,0581,Norrköping,T1058,Djurön,577727,6499715,2015,235,427
05,Östergötlands län,0581,Norrköping,T1058,Djurön,577727,6499715,2018,280,501
05,Östergötlands län,0581,Norrköping,T1046,Eksund,563001,6494912,2015,500,683
05,Östergötlands län,0581,Norrköping,T1046,Eksund,563001,6494912,2018,501,700
05,Östergötlands län,0581,Norrköping,T1074,Graversfors,566907,6506333,2015,560,374
05,Östergötlands län,0581,Norrköping,T1074,Graversfors,566907,6506333,2018,574,388
05,Östergötlands län,0581,Norrköping,T1088,Herstadberg,568396,6499130,2015,236,837
05,Östergötlands län,0581,Norrköping,T1088,Herstadberg,568396,6499130,2018,234,845
05,Östergötlands län,0581,Norrköping,T1352,Kartlandet och Ringstadmo*,563972,6500290,2015,NA,NA
05,Östergötlands län,0581,Norrköping,T1352,Kartlandet och Ringstadmo*,563972,6500290,2018,201,278
05,Östergötlands län,0581,Norrköping,T1128,Kimstad,556222,6490241,2015,1469,863
05,Östergötlands län,0581,Norrköping,T1128,Kimstad,556222,6490241,2018,1572,893
05,Östergötlands län,0581,Norrköping,T1140,Krokek,579319,6504365,2015,5053,872
05,Östergötlands län,0581,Norrköping,T1140,Krokek,579319,6504365,2018,5178,895
05,Östergötlands län,0581,Norrköping,T1144,Lindö,572928,6496867,2015,4763,1635
05,Östergötlands län,0581,Norrköping,T1144,Lindö,572928,6496867,2018,5214,1659
05,Östergötlands län,0581,Norrköping,T1156,Ljunga,575930,6493604,2015,751,800
05,Östergötlands län,0581,Norrköping,T1156,Ljunga,575930,6493604,2018,747,784
05,Östergötlands län,0581,Norrköping,T1354,Lundby och Malm,575535,6491156,2015,NA,NA
05,Östergötlands län,0581,Norrköping,T1354,Lundby och Malm,575535,6491156,2018,215,543
05,Östergötlands län,0581,Norrköping,T1178,Marby och Marbystrand,574967,6496557,2015,255,399
05,Östergötlands län,0581,Norrköping,T1178,Marby och Marbystrand,574967,6496557,2018,274,427
05,Östergötlands län,0581,Norrköping,T1192,Norrköping,568887,6494170,2015,93765,2556
05,Östergötlands län,0581,Norrköping,T1192,Norrköping,568887,6494170,2018,96946,2628
05,Östergötlands län,0581,Norrköping,T1196,Norsholm,556695,6485409,2015,566,1062
05,Östergötlands län,0581,Norrköping,T1196,Norsholm,556695,6485409,2018,561,1008
05,Östergötlands län,0581,Norrköping,T1232,Simonstorp,566734,6516718,2015,242,536
05,Östergötlands län,0581,Norrköping,T1232,Simonstorp,566734,6516718,2018,243,542
05,Östergötlands län,0581,Norrköping,T1248,Skärblacka,552175,6493641,2015,4023,961
05,Östergötlands län,0581,Norrköping,T1248,Skärblacka,552175,6493641,2018,4033,965
05,Östergötlands län,0581,Norrköping,T1276,Svärtinge,559602,6502117,2015,3326,687
05,Östergötlands län,0581,Norrköping,T1276,Svärtinge,559602,6502117,2018,3489,721
05,Östergötlands län,0581,Norrköping,T1310,Vånga,547408,6493820,2015,NA,NA
05,Östergötlands län,0581,Norrköping,T1310,Vånga,547408,6493820,2018,205,552
05,Östergötlands län,0581,Norrköping,T1324,Åby,568134,6503314,2015,6917,1298
05,Östergötlands län,0581,Norrköping,T1324,Åby,568134,6503314,2018,7108,1347
05,Östergötlands län,0581,Norrköping,T1330,Öbonäs,569866,6489873,2015,646,334
05,Östergötlands län,0581,Norrköping,T1330,Öbonäs,569866,6489873,2018,670,347
05,Östergötlands län,0581,Norrköping,T1344,Östra Husby,590594,6493890,2015,868,727
05,Östergötlands län,0581,Norrköping,T1344,Östra Husby,590594,6493890,2018,874,692
05,Östergötlands län,0582,Söderköping,T1162,Luddingsbo,565910,6485911,2015,215,369
05,Östergötlands län,0582,Söderköping,T1162,Luddingsbo,565910,6485911,2018,225,380
05,Östergötlands län,0582,Söderköping,T1184,Mogata,584668,6479968,2015,296,651
05,Östergötlands län,0582,Söderköping,T1184,Mogata,584668,6479968,2018,299,657
05,Östergötlands län,0582,Söderköping,T1170,Snöveltorp,567442,6485231,2015,423,530
05,Östergötlands län,0582,Söderköping,T1170,Snöveltorp,567442,6485231,2018,462,580
05,Östergötlands län,0582,Söderköping,T1284,Söderköping,577371,6482370,2015,7418,1470
05,Östergötlands län,0582,Söderköping,T1284,Söderköping,577371,6482370,2018,7610,1502
05,Östergötlands län,0582,Söderköping,T1320,Västra Husby,568500,6483300,2015,488,905
05,Östergötlands län,0582,Söderköping,T1320,Västra Husby,568500,6483300,2018,527,977
05,Östergötlands län,0582,Söderköping,T1348,Östra Ryd,568070,6474353,2015,477,503
05,Östergötlands län,0582,Söderköping,T1348,Östra Ryd,568070,6474353,2018,469,484
05,Östergötlands län,0583,Motala,T1028,Borensberg,515826,6491720,2015,2942,1064
05,Östergötlands län,0583,Motala,T1028,Borensberg,515826,6491720,2018,3092,1045
05,Östergötlands län,0583,Motala,T1060,Fornåsa,513387,6482042,2015,460,802
05,Östergötlands län,0583,Motala,T1060,Fornåsa,513387,6482042,2018,448,764
05,Östergötlands län,0583,Motala,T1064,Fågelsta,502487,6479572,2015,293,549
05,Östergötlands län,0583,Motala,T1064,Fågelsta,502487,6479572,2018,291,521
05,Östergötlands län,0583,Motala,T1136,Klockrike,519628,6484151,2015,248,604
05,Östergötlands län,0583,Motala,T1136,Klockrike,519628,6484151,2018,252,613
05,Östergötlands län,0583,Motala,T1188,Motala,502156,6489307,2015,30944,1529
05,Östergötlands län,0583,Motala,T1188,Motala,502156,6489307,2018,31476,1552
05,Östergötlands län,0583,Motala,T1204,Nykyrka,498475,6497946,2015,392,711
05,Östergötlands län,0583,Motala,T1204,Nykyrka,498475,6497946,2018,382,684
05,Östergötlands län,0583,Motala,T1292,Tjällmo,520975,6508413,2015,518,670
05,Östergötlands län,0583,Motala,T1292,Tjällmo,520975,6508413,2018,513,664
05,Östergötlands län,0583,Motala,T1340,Österstad,510158,6486570,2015,324,751
05,Östergötlands län,0583,Motala,T1340,Österstad,510158,6486570,2018,325,754
05,Östergötlands län,0584,Vadstena,T1300,Vadstena,494003,6478271,2015,5674,1572
05,Östergötlands län,0584,Vadstena,T1300,Vadstena,494003,6478271,2018,5819,1582
05,Östergötlands län,0586,Mjölby,T1096,Hogstad,501770,6465554,2015,236,535
05,Östergötlands län,0586,Mjölby,T1096,Hogstad,501770,6465554,2018,226,498
05,Östergötlands län,0586,Mjölby,T1176,Mantorp,516739,6468121,2015,3781,1114
05,Östergötlands län,0586,Mjölby,T1176,Mantorp,516739,6468121,2018,3903,1120
05,Östergötlands län,0586,Mjölby,T1180,Mjölby,507494,6464948,2015,12858,1480
05,Östergötlands län,0586,Mjölby,T1180,Mjölby,507494,6464948,2018,13596,1536
05,Östergötlands län,0586,Mjölby,T1244,Skänninge,505130,6472360,2015,3358,1109
05,Östergötlands län,0586,Mjölby,T1244,Skänninge,505130,6472360,2018,3366,1101
05,Östergötlands län,0586,Mjölby,T1260,Spångsholm,513861,6467990,2015,374,767
05,Östergötlands län,0586,Mjölby,T1260,Spångsholm,513861,6467990,2018,237,1020
05,Östergötlands län,0586,Mjölby,T1280,Sya,513181,6466000,2015,308,853
05,Östergötlands län,0586,Mjölby,T1280,Sya,513181,6466000,2018,291,803
05,Östergötlands län,0586,Mjölby,T1316,Väderstad,495597,6463666,2015,573,486
05,Östergötlands län,0586,Mjölby,T1316,Väderstad,495597,6463666,2018,586,491
06,Jönköpings län,0604,Aneby,T1404,Aneby,488629,6410367,2015,3496,865
06,Jönköpings län,0604,Aneby,T1404,Aneby,488629,6410367,2018,3690,909
06,Jönköpings län,0604,Aneby,T1480,Frinnaryd,489376,6421454,2015,226,403
06,Jönköpings län,0604,Aneby,T1480,Frinnaryd,489376,6421454,2018,227,409
06,Jönköpings län,0604,Aneby,T1684,Sundhultsbrunn,494910,6420846,2015,301,661
06,Jönköpings län,0604,Aneby,T1684,Sundhultsbrunn,494910,6420846,2018,315,688
06,Jönköpings län,0617,Gnosjö,T1488,Gnosjö,424171,6357459,2015,4528,828
06,Jönköpings län,0617,Gnosjö,T1488,Gnosjö,424171,6357459,2018,4530,848
06,Jönköpings län,0617,Gnosjö,T1508,Hillerstorp,432800,6352769,2015,1746,721
06,Jönköpings län,0617,Gnosjö,T1508,Hillerstorp,432800,6352769,2018,1790,733
06,Jönköpings län,0617,Gnosjö,T1556,Kulltorp,426964,6347446,2015,328,601
06,Jönköpings län,0617,Gnosjö,T1556,Kulltorp,426964,6347446,2018,367,522
06,Jönköpings län,0617,Gnosjö,T1604,Nissafors,418035,6363820,2015,273,547
06,Jönköpings län,0617,Gnosjö,T1604,Nissafors,418035,6363820,2018,312,626
06,Jönköpings län,0617,Gnosjö,T1714,Törestorp,430641,6351208,2015,262,287
06,Jönköpings län,0617,Gnosjö,T1714,Törestorp,430641,6351208,2018,273,323
06,Jönköpings län,0642,Mullsjö,T5380,Mullsjö,433554,6420096,2015,5584,1040
06,Jönköpings län,0642,Mullsjö,T5380,Mullsjö,433554,6420096,2018,5741,1063
06,Jönköpings län,0642,Mullsjö,T5408,Sandhem,427282,6427900,2015,673,622
06,Jönköpings län,0642,Mullsjö,T5408,Sandhem,427282,6427900,2018,675,618
06,Jönköpings län,0643,Habo,T5228,Fagerhult,448201,6428778,2015,307,392
06,Jönköpings län,0643,Habo,T5228,Fagerhult,448201,6428778,2018,323,494
06,Jönköpings län,0643,Habo,T5252,Furusjö,438440,6421230,2015,357,568
06,Jönköpings län,0643,Habo,T5252,Furusjö,438440,6421230,2018,351,560
06,Jönköpings län,0643,Habo,T5284,Habo,445781,6418617,2015,7740,1286
06,Jönköpings län,0643,Habo,T5284,Habo,445781,6418617,2018,8373,1404
06,Jönköpings län,0643,Habo,T1534,Rödån,451188,6433222,2015,272,222
06,Jönköpings län,0643,Habo,T1534,Rödån,451188,6433222,2018,274,227
06,Jönköpings län,0662,Gislaved,T1400,Anderstorp,417595,6349408,2015,5076,819
06,Jönköpings län,0662,Gislaved,T1400,Anderstorp,417595,6349408,2018,5140,806
06,Jönköpings län,0662,Gislaved,T1440,Broaryd,394615,6332083,2015,284,406
06,Jönköpings län,0662,Gislaved,T1440,Broaryd,394615,6332083,2018,289,409
06,Jönköpings län,0662,Gislaved,T1452,Burseryd,396418,6341065,2015,932,472
06,Jönköpings län,0662,Gislaved,T1452,Burseryd,396418,6341065,2018,999,516
06,Jönköpings län,0662,Gislaved,T1484,Gislaved,413417,6351664,2015,10180,1485
06,Jönköpings län,0662,Gislaved,T1484,Gislaved,413417,6351664,2018,10389,1498
06,Jönköpings län,0662,Gislaved,T1504,Hestra,415596,6367978,2015,1327,681
06,Jönköpings län,0662,Gislaved,T1504,Hestra,415596,6367978,2018,1374,656
06,Jönköpings län,0662,Gislaved,T1624,Reftele,415061,6337727,2015,1289,694
06,Jönköpings län,0662,Gislaved,T1624,Reftele,415061,6337727,2018,1340,720
06,Jönköpings län,0662,Gislaved,T1652,Skeppshult,401694,6332306,2015,360,367
06,Jönköpings län,0662,Gislaved,T1652,Skeppshult,401694,6332306,2018,386,416
06,Jönköpings län,0662,Gislaved,T1664,Smålandsstenar,403658,6336426,2015,4564,884
06,Jönköpings län,0662,Gislaved,T1664,Smålandsstenar,403658,6336426,2018,4650,883
06,Jönköpings län,0665,Vaggeryd,T1426,Bondstorp,435580,6383554,2015,218,390
06,Jönköpings län,0665,Vaggeryd,T1426,Bondstorp,435580,6383554,2018,219,391
06,Jönköpings län,0665,Vaggeryd,T1516,Hok,456626,6374946,2015,658,736
06,Jönköpings län,0665,Vaggeryd,T1516,Hok,456626,6374946,2018,668,740
06,Jönköpings län,0665,Vaggeryd,T1552,Klevshult,445673,6356815,2015,266,409
06,Jönköpings län,0665,Vaggeryd,T1552,Klevshult,445673,6356815,2018,307,469
06,Jönköpings län,0665,Vaggeryd,T1656,Skillingaryd,445320,6366159,2015,3965,1016
06,Jönköpings län,0665,Vaggeryd,T1656,Skillingaryd,445320,6366159,2018,4059,1030
06,Jönköpings län,0665,Vaggeryd,T1720,Vaggeryd,448168,6372688,2015,5122,999
06,Jönköpings län,0665,Vaggeryd,T1720,Vaggeryd,448168,6372688,2018,5390,1048
06,Jönköpings län,0680,Jönköping,T1412,Bankeryd,448071,6412901,2015,8506,1258
06,Jönköpings län,0680,Jönköping,T1412,Bankeryd,448071,6412901,2018,8817,1176
06,Jönköpings län,0680,Jönköping,T1612,Barnarp och Odensjö,450886,6396445,2015,2646,1319
06,Jönköpings län,0680,Jönköping,T1612,Barnarp och Odensjö,450886,6396445,2018,2921,1445
06,Jönköpings län,0680,Jönköping,T1486,"Bosgård, Rudu och Gissebo",456719,6411035,2015,204,236
06,Jönköpings län,0680,Jönköping,T1486,"Bosgård, Rudu och Gissebo",456719,6411035,2018,232,351
06,Jönköpings län,0680,Jönköping,T1432,Bottnaryd,430189,6403925,2015,717,844
06,Jönköpings län,0680,Jönköping,T1432,Bottnaryd,430189,6403925,2018,739,845
06,Jönköpings län,0680,Jönköping,T1500,Gränna,468455,6431307,2015,2726,1455
06,Jönköpings län,0680,Jönköping,T1500,Gränna,468455,6431307,2018,2662,1506
06,Jönköpings län,0680,Jönköping,T1756,"Hulukvarn, Ulvstorp, Västersjön och Hedenstorp*",445039,6401035,2015,NA,NA
06,Jönköpings län,0680,Jönköping,T1756,"Hulukvarn, Ulvstorp, Västersjön och Hedenstorp*",445039,6401035,2018,319,140
06,Jönköpings län,0680,Jönköping,T1544,Jönköping,456037,6404598,2015,93797,2203
06,Jönköpings län,0680,Jönköping,T1544,Jönköping,456037,6404598,2018,97996,2049
06,Jönköpings län,0680,Jönköping,T1548,Kaxholmen,458797,6412594,2015,1561,1028
06,Jönköpings län,0680,Jönköping,T1548,Kaxholmen,458797,6412594,2018,1710,1050
06,Jönköpings län,0680,Jönköping,T1554,Kortebo,449530,6408546,2015,512,460
06,Jönköpings län,0680,Jönköping,T1554,Kortebo,449530,6408546,2018,923,824
06,Jönköpings län,0680,Jönköping,T1576,Lekeryd,465412,6403480,2015,788,1013
06,Jönköpings län,0680,Jönköping,T1576,Lekeryd,465412,6403480,2018,783,1003
06,Jönköpings län,0680,Jönköping,T1628,Ryd,432321,6398525,2015,200,344
06,Jönköpings län,0680,Jönköping,T1628,Ryd,432321,6398525,2018,210,355
06,Jönköpings län,0680,Jönköping,T1660,Skärstad,462366,6416198,2015,433,920
06,Jönköpings län,0680,Jönköping,T1660,Skärstad,462366,6416198,2018,451,947
06,Jönköpings län,0680,Jönköping,T1692,Taberg,446297,6393235,2015,4486,1161
06,Jönköpings län,0680,Jönköping,T1692,Taberg,446297,6393235,2018,4501,1154
06,Jönköpings län,0680,Jönköping,T1696,Tenhult,459602,6396358,2015,3112,1239
06,Jönköpings län,0680,Jönköping,T1696,Tenhult,459602,6396358,2018,3157,1251
06,Jönköpings län,0680,Jönköping,T1708,Tunnerstad,461270,6434693,2015,322,295
06,Jönköpings län,0680,Jönköping,T1708,Tunnerstad,461270,6434693,2018,318,288
06,Jönköpings län,0680,Jönköping,T1742,Öggestorp,463258,6397971,2015,238,610
06,Jönköpings län,0680,Jönköping,T1742,Öggestorp,463258,6397971,2018,232,593
06,Jönköpings län,0680,Jönköping,T1448,Ölmstad,464328,6420529,2015,401,522
06,Jönköpings län,0680,Jönköping,T1448,Ölmstad,464328,6420529,2018,437,552
06,Jönköpings län,0680,Jönköping,T1748,Örserum,475030,6429525,2015,356,497
06,Jönköpings län,0680,Jönköping,T1748,Örserum,475030,6429525,2018,363,505
06,Jönköpings län,0682,Nässjö,T1408,Anneberg,488273,6397999,2015,834,727
06,Jönköpings län,0682,Nässjö,T1408,Anneberg,488273,6397999,2018,826,709
06,Jönköpings län,0682,Nässjö,T1424,Bodafors,482157,6373600,2015,1957,847
06,Jönköpings län,0682,Nässjö,T1424,Bodafors,482157,6373600,2018,2036,843
06,Jönköpings län,0682,Nässjö,T1464,Flisby,488076,6404376,2015,NA,NA
06,Jönköpings län,0682,Nässjö,T1464,Flisby,488076,6404376,2018,210,322
06,Jönköpings län,0682,Nässjö,T1468,Forserum,468417,6395483,2015,2080,1065
06,Jönköpings län,0682,Nässjö,T1468,Forserum,468417,6395483,2018,2113,1090
06,Jönköpings län,0682,Nässjö,T1476,Fredriksdal,476041,6386053,2015,305,491
06,Jönköpings län,0682,Nässjö,T1476,Fredriksdal,476041,6386053,2018,307,496
06,Jönköpings län,0682,Nässjö,T1492,Grimstorp,481944,6379556,2015,341,692
06,Jönköpings län,0682,Nässjö,T1492,Grimstorp,481944,6379556,2018,331,662
06,Jönköpings län,0682,Nässjö,T1584,Malmbäck,467699,6381713,2015,1087,595
06,Jönköpings län,0682,Nässjö,T1584,Malmbäck,467699,6381713,2018,1151,614
06,Jönköpings län,0682,Nässjö,T1608,Nässjö,482383,6390102,2015,17719,1563
06,Jönköpings län,0682,Nässjö,T1608,Nässjö,482383,6390102,2018,18416,1601
06,Jönköpings län,0682,Nässjö,T1614,Ormaryd,489940,6391459,2015,216,344
06,Jönköpings län,0682,Nässjö,T1614,Ormaryd,489940,6391459,2018,211,334
06,Jönköpings län,0682,Nässjö,T1668,Solberga,484916,6399032,2015,370,489
06,Jönköpings län,0682,Nässjö,T1668,Solberga,484916,6399032,2018,384,508
06,Jönköpings län,0682,Nässjö,T1676,Stensjön,489126,6382083,2015,244,304
06,Jönköpings län,0682,Nässjö,T1676,Stensjön,489126,6382083,2018,255,370
06,Jönköpings län,0682,Nässjö,T1740,Äng,474141,6394729,2015,278,559
06,Jönköpings län,0682,Nässjö,T1740,Äng,474141,6394729,2018,277,554
06,Jönköpings län,0683,Värnamo,T1428,Bor,449558,6330264,2015,1263,770
06,Jönköpings län,0683,Värnamo,T1428,Bor,449558,6330264,2018,1291,781
06,Jönköpings län,0683,Värnamo,T1436,Bredaryd,423666,6337501,2015,1549,705
06,Jönköpings län,0683,Värnamo,T1436,Bredaryd,423666,6337501,2018,1556,697
06,Jönköpings län,0683,Värnamo,T1754,Ekenhaga,440199,6339570,2015,NA,NA
06,Jönköpings län,0683,Värnamo,T1754,Ekenhaga,440199,6339570,2018,208,1047
06,Jönköpings län,0683,Värnamo,T1472,Forsheda,429837,6336205,2015,1510,887
06,Jönköpings län,0683,Värnamo,T1472,Forsheda,429837,6336205,2018,1509,882
06,Jönköpings län,0683,Värnamo,T1524,Horda,454939,6321806,2015,363,505
06,Jönköpings län,0683,Värnamo,T1524,Horda,454939,6321806,2018,353,491
06,Jönköpings län,0683,Värnamo,T1532,Hånger,437748,6326278,2015,333,464
06,Jönköpings län,0683,Värnamo,T1532,Hånger,437748,6326278,2018,319,444
06,Jönköpings län,0683,Värnamo,T1564,Kärda,434873,6336894,2015,315,696
06,Jönköpings län,0683,Värnamo,T1564,Kärda,434873,6336894,2018,343,758
06,Jönköpings län,0683,Värnamo,T1572,Lanna,426175,6342396,2015,330,328
06,Jönköpings län,0683,Värnamo,T1572,Lanna,426175,6342396,2018,386,382
06,Jönköpings län,0683,Värnamo,T1632,Rydaholm,457943,6315802,2015,1587,926
06,Jönköpings län,0683,Värnamo,T1632,Rydaholm,457943,6315802,2018,1628,969
06,Jönköpings län,0683,Värnamo,T1732,Värnamo,441944,6338524,2015,19061,1600
06,Jönköpings län,0683,Värnamo,T1732,Värnamo,441944,6338524,2018,19669,1648
06,Jönköpings län,0683,Värnamo,T1736,Åminne,440003,6331679,2015,222,578
06,Jönköpings län,0683,Värnamo,T1736,Åminne,440003,6331679,2018,212,554
06,Jönköpings län,0684,Sävsjö,T1636,Rörvik,474479,6343970,2015,582,492
06,Jönköpings län,0684,Sävsjö,T1636,Rörvik,474479,6343970,2018,620,522
06,Jönköpings län,0684,Sävsjö,T1680,Stockaryd,475427,6352833,2015,1019,641
06,Jönköpings län,0684,Sävsjö,T1680,Stockaryd,475427,6352833,2018,1091,687
06,Jönköpings län,0684,Sävsjö,T1688,Sävsjö,479985,6361675,2015,5374,1189
06,Jönköpings län,0684,Sävsjö,T1688,Sävsjö,479985,6361675,2018,5537,1171
06,Jönköpings län,0684,Sävsjö,T1728,Vrigstad,468442,6356891,2015,1461,685
06,Jönköpings län,0684,Sävsjö,T1728,Vrigstad,468442,6356891,2018,1482,689
06,Jönköpings län,0685,Vetlanda,T1420,Björköby,494121,6375463,2015,323,392
06,Jönköpings län,0685,Vetlanda,T1420,Björköby,494121,6375463,2018,326,390
06,Jönköpings län,0685,Vetlanda,T1456,Ekenässjön,501328,6371799,2015,1563,731
06,Jönköpings län,0685,Vetlanda,T1456,Ekenässjön,501328,6371799,2018,1507,759
06,Jönköpings län,0685,Vetlanda,T1520,Holsbybrunn,512264,6365926,2015,783,645
06,Jönköpings län,0685,Vetlanda,T1520,Holsbybrunn,512264,6365926,2018,822,685
06,Jönköpings län,0685,Vetlanda,T1752,Korsberga,507545,6351060,2015,731,633
06,Jönköpings län,0685,Vetlanda,T1752,Korsberga,507545,6351060,2018,767,665
06,Jönköpings län,0685,Vetlanda,T1560,Kvillsfors,530217,6362630,2015,488,529
